time:1599759780.5502846	IP:8.8.8.8	totalPings:2100	avgPing:43.4	maxPing:346	last10Avg:31.6	last10Max:150	pingsOver100:193	percentageOfPingsOver100:9.2%	timeout:1	packetLoss:0.0%
time:1599759782.9183803	IP:8.8.8.8	totalPings:2150	avgPing:43.2	maxPing:346	last10Avg:32.5	last10Max:159	pingsOver100:195	percentageOfPingsOver100:9.1%	timeout:1	packetLoss:0.0%
time:1599759785.731501	IP:8.8.8.8	totalPings:2200	avgPing:43.1	maxPing:346	last10Avg:41.1	last10Max:145	pingsOver100:198	percentageOfPingsOver100:9.0%	timeout:1	packetLoss:0.0%
time:1599759788.2753065	IP:8.8.8.8	totalPings:2250	avgPing:43.0	maxPing:346	last10Avg:35.4	last10Max:140	pingsOver100:200	percentageOfPingsOver100:8.9%	timeout:1	packetLoss:0.0%
time:1599759790.649403	IP:8.8.8.8	totalPings:2300	avgPing:42.7	maxPing:346	last10Avg:32.2	last10Max:91	pingsOver100:200	percentageOfPingsOver100:8.7%	timeout:1	packetLoss:0.0%
time:1599759794.0299842	IP:8.8.8.8	totalPings:2350	avgPing:42.9	maxPing:346	last10Avg:52.3	last10Max:247	pingsOver100:206	percentageOfPingsOver100:8.8%	timeout:1	packetLoss:0.0%
time:1599759796.9117537	IP:8.8.8.8	totalPings:2400	avgPing:42.9	maxPing:346	last10Avg:42.9	last10Max:296	pingsOver100:210	percentageOfPingsOver100:8.8%	timeout:1	packetLoss:0.0%
time:1599759799.7713857	IP:8.8.8.8	totalPings:2450	avgPing:42.9	maxPing:346	last10Avg:42.4	last10Max:157	pingsOver100:214	percentageOfPingsOver100:8.7%	timeout:1	packetLoss:0.0%
time:1599759803.0604944	IP:8.8.8.8	totalPings:2500	avgPing:43.1	maxPing:346	last10Avg:50.5	last10Max:196	pingsOver100:219	percentageOfPingsOver100:8.8%	timeout:1	packetLoss:0.0%
time:1599759805.8597026	IP:8.8.8.8	totalPings:2550	avgPing:43.0	maxPing:346	last10Avg:41.0	last10Max:113	pingsOver100:223	percentageOfPingsOver100:8.7%	timeout:1	packetLoss:0.0%
time:1599759808.010296	IP:8.8.8.8	totalPings:2600	avgPing:42.7	maxPing:346	last10Avg:28.1	last10Max:87	pingsOver100:223	percentageOfPingsOver100:8.6%	timeout:1	packetLoss:0.0%
time:1599759810.1787064	IP:8.8.8.8	totalPings:2650	avgPing:42.5	maxPing:346	last10Avg:28.5	last10Max:85	pingsOver100:223	percentageOfPingsOver100:8.4%	timeout:1	packetLoss:0.0%
time:1599759812.784223	IP:8.8.8.8	totalPings:2700	avgPing:42.4	maxPing:346	last10Avg:37.2	last10Max:216	pingsOver100:226	percentageOfPingsOver100:8.4%	timeout:1	packetLoss:0.0%
time:1599759815.0273747	IP:8.8.8.8	totalPings:2750	avgPing:42.1	maxPing:346	last10Avg:29.2	last10Max:117	pingsOver100:228	percentageOfPingsOver100:8.3%	timeout:1	packetLoss:0.0%
time:1599759817.3548584	IP:8.8.8.8	totalPings:2800	avgPing:42.0	maxPing:346	last10Avg:31.7	last10Max:140	pingsOver100:229	percentageOfPingsOver100:8.2%	timeout:1	packetLoss:0.0%
time:1599759820.3084247	IP:8.8.8.8	totalPings:2850	avgPing:42.0	maxPing:346	last10Avg:43.7	last10Max:198	pingsOver100:234	percentageOfPingsOver100:8.2%	timeout:1	packetLoss:0.0%
time:1599759823.1166828	IP:8.8.8.8	totalPings:2900	avgPing:42.0	maxPing:346	last10Avg:40.8	last10Max:229	pingsOver100:236	percentageOfPingsOver100:8.1%	timeout:1	packetLoss:0.0%
time:1599759825.3891087	IP:8.8.8.8	totalPings:2950	avgPing:41.8	maxPing:346	last10Avg:30.6	last10Max:129	pingsOver100:238	percentageOfPingsOver100:8.1%	timeout:1	packetLoss:0.0%
time:1599759827.7983925	IP:8.8.8.8	totalPings:3000	avgPing:41.6	maxPing:346	last10Avg:33.4	last10Max:149	pingsOver100:240	percentageOfPingsOver100:8.0%	timeout:1	packetLoss:0.0%
time:1599759829.9693365	IP:8.8.8.8	totalPings:3050	avgPing:41.4	maxPing:346	last10Avg:28.6	last10Max:105	pingsOver100:242	percentageOfPingsOver100:7.9%	timeout:1	packetLoss:0.0%
time:1599759832.2535331	IP:8.8.8.8	totalPings:3100	avgPing:41.2	maxPing:346	last10Avg:30.7	last10Max:141	pingsOver100:243	percentageOfPingsOver100:7.8%	timeout:1	packetLoss:0.0%
time:1599759834.806978	IP:8.8.8.8	totalPings:3150	avgPing:41.2	maxPing:346	last10Avg:36.3	last10Max:157	pingsOver100:246	percentageOfPingsOver100:7.8%	timeout:1	packetLoss:0.0%
time:1599759837.3310263	IP:8.8.8.8	totalPings:3200	avgPing:41.1	maxPing:346	last10Avg:35.6	last10Max:213	pingsOver100:248	percentageOfPingsOver100:7.8%	timeout:1	packetLoss:0.0%
time:1599759840.158093	IP:8.8.8.8	totalPings:3250	avgPing:41.1	maxPing:346	last10Avg:41.8	last10Max:256	pingsOver100:251	percentageOfPingsOver100:7.7%	timeout:1	packetLoss:0.0%
time:1599759842.695868	IP:8.8.8.8	totalPings:3300	avgPing:41.0	maxPing:346	last10Avg:35.9	last10Max:190	pingsOver100:253	percentageOfPingsOver100:7.7%	timeout:1	packetLoss:0.0%
time:1599759849.4066136	IP:8.8.8.8	totalPings:3350	avgPing:41.0	maxPing:346	last10Avg:42.2	last10Max:192	pingsOver100:255	percentageOfPingsOver100:7.6%	timeout:2	packetLoss:0.1%
time:1599759852.037277	IP:8.8.8.8	totalPings:3400	avgPing:41.0	maxPing:346	last10Avg:37.3	last10Max:124	pingsOver100:257	percentageOfPingsOver100:7.6%	timeout:2	packetLoss:0.1%
time:1599759854.5452168	IP:8.8.8.8	totalPings:3450	avgPing:40.9	maxPing:346	last10Avg:35.0	last10Max:122	pingsOver100:260	percentageOfPingsOver100:7.5%	timeout:2	packetLoss:0.1%
time:1599759857.570068	IP:8.8.8.8	totalPings:3500	avgPing:41.0	maxPing:346	last10Avg:45.4	last10Max:284	pingsOver100:265	percentageOfPingsOver100:7.6%	timeout:2	packetLoss:0.1%
time:1599759860.3187618	IP:8.8.8.8	totalPings:3550	avgPing:40.9	maxPing:346	last10Avg:40.1	last10Max:193	pingsOver100:268	percentageOfPingsOver100:7.5%	timeout:2	packetLoss:0.1%
time:1599759863.1255624	IP:8.8.8.8	totalPings:3600	avgPing:40.9	maxPing:346	last10Avg:41.2	last10Max:127	pingsOver100:271	percentageOfPingsOver100:7.5%	timeout:2	packetLoss:0.1%
time:1599759865.6944726	IP:8.8.8.8	totalPings:3650	avgPing:40.9	maxPing:346	last10Avg:36.5	last10Max:154	pingsOver100:275	percentageOfPingsOver100:7.5%	timeout:2	packetLoss:0.1%
time:1599759868.4165926	IP:8.8.8.8	totalPings:3700	avgPing:40.9	maxPing:346	last10Avg:39.5	last10Max:145	pingsOver100:278	percentageOfPingsOver100:7.5%	timeout:2	packetLoss:0.1%
time:1599759871.3203344	IP:8.8.8.8	totalPings:3750	avgPing:40.9	maxPing:346	last10Avg:43.4	last10Max:196	pingsOver100:281	percentageOfPingsOver100:7.5%	timeout:2	packetLoss:0.1%
time:1599759874.7037256	IP:8.8.8.8	totalPings:3800	avgPing:41.1	maxPing:346	last10Avg:52.6	last10Max:214	pingsOver100:287	percentageOfPingsOver100:7.6%	timeout:2	packetLoss:0.1%
time:1599759878.7692165	IP:8.8.8.8	totalPings:3850	avgPing:41.4	maxPing:346	last10Avg:66.3	last10Max:256	pingsOver100:299	percentageOfPingsOver100:7.8%	timeout:2	packetLoss:0.1%
time:1599759882.5741975	IP:8.8.8.8	totalPings:3900	avgPing:41.6	maxPing:346	last10Avg:60.6	last10Max:297	pingsOver100:305	percentageOfPingsOver100:7.8%	timeout:2	packetLoss:0.1%
time:1599759884.477895	IP:8.8.8.8	totalPings:3950	avgPing:41.4	maxPing:346	last10Avg:23.2	last10Max:192	pingsOver100:306	percentageOfPingsOver100:7.7%	timeout:2	packetLoss:0.1%
time:1599759887.0170617	IP:8.8.8.8	totalPings:4000	avgPing:41.3	maxPing:346	last10Avg:36.0	last10Max:208	pingsOver100:308	percentageOfPingsOver100:7.7%	timeout:2	packetLoss:0.1%
time:1599759893.4293432	IP:8.8.8.8	totalPings:4050	avgPing:41.3	maxPing:346	last10Avg:37.2	last10Max:329	pingsOver100:312	percentageOfPingsOver100:7.7%	timeout:3	packetLoss:0.1%
time:1599759895.3354723	IP:8.8.8.8	totalPings:4100	avgPing:41.1	maxPing:346	last10Avg:23.2	last10Max:236	pingsOver100:313	percentageOfPingsOver100:7.6%	timeout:3	packetLoss:0.1%
time:1599759897.0788548	IP:8.8.8.8	totalPings:4150	avgPing:40.8	maxPing:346	last10Avg:20.2	last10Max:42	pingsOver100:313	percentageOfPingsOver100:7.5%	timeout:3	packetLoss:0.1%
time:1599759899.4330487	IP:8.8.8.8	totalPings:4200	avgPing:40.7	maxPing:346	last10Avg:32.2	last10Max:144	pingsOver100:316	percentageOfPingsOver100:7.5%	timeout:3	packetLoss:0.1%
time:1599759901.634947	IP:8.8.8.8	totalPings:4250	avgPing:40.6	maxPing:346	last10Avg:28.3	last10Max:99	pingsOver100:316	percentageOfPingsOver100:7.4%	timeout:3	packetLoss:0.1%
time:1599759907.4044993	IP:8.8.8.8	totalPings:4300	avgPing:40.4	maxPing:346	last10Avg:26.0	last10Max:103	pingsOver100:317	percentageOfPingsOver100:7.4%	timeout:4	packetLoss:0.1%
time:1599759910.0921829	IP:8.8.8.8	totalPings:4350	avgPing:40.4	maxPing:346	last10Avg:38.3	last10Max:144	pingsOver100:321	percentageOfPingsOver100:7.4%	timeout:4	packetLoss:0.1%
time:1599759912.2796829	IP:8.8.8.8	totalPings:4400	avgPing:40.2	maxPing:346	last10Avg:28.4	last10Max:95	pingsOver100:321	percentageOfPingsOver100:7.3%	timeout:4	packetLoss:0.1%
time:1599759915.6135612	IP:8.8.8.8	totalPings:4450	avgPing:40.4	maxPing:346	last10Avg:51.8	last10Max:297	pingsOver100:328	percentageOfPingsOver100:7.4%	timeout:4	packetLoss:0.1%
time:1599759917.7341688	IP:8.8.8.8	totalPings:4500	avgPing:40.2	maxPing:346	last10Avg:27.7	last10Max:114	pingsOver100:330	percentageOfPingsOver100:7.3%	timeout:4	packetLoss:0.1%
time:1599759919.5124142	IP:8.8.8.8	totalPings:4550	avgPing:40.0	maxPing:346	last10Avg:20.9	last10Max:89	pingsOver100:330	percentageOfPingsOver100:7.3%	timeout:4	packetLoss:0.1%
time:1599759926.1898775	IP:8.8.8.8	totalPings:4600	avgPing:40.0	maxPing:346	last10Avg:42.7	last10Max:192	pingsOver100:336	percentageOfPingsOver100:7.3%	timeout:5	packetLoss:0.1%
time:1599759929.1565614	IP:8.8.8.8	totalPings:4650	avgPing:40.1	maxPing:346	last10Avg:44.6	last10Max:298	pingsOver100:341	percentageOfPingsOver100:7.3%	timeout:5	packetLoss:0.1%
time:1599759931.3640938	IP:8.8.8.8	totalPings:4700	avgPing:40.0	maxPing:346	last10Avg:29.3	last10Max:151	pingsOver100:344	percentageOfPingsOver100:7.3%	timeout:5	packetLoss:0.1%
time:1599759933.243771	IP:8.8.8.8	totalPings:4750	avgPing:39.8	maxPing:346	last10Avg:22.8	last10Max:67	pingsOver100:344	percentageOfPingsOver100:7.2%	timeout:5	packetLoss:0.1%
time:1599759935.0317338	IP:8.8.8.8	totalPings:4800	avgPing:39.6	maxPing:346	last10Avg:20.7	last10Max:64	pingsOver100:344	percentageOfPingsOver100:7.2%	timeout:5	packetLoss:0.1%
time:1599759937.1065042	IP:8.8.8.8	totalPings:4850	avgPing:39.5	maxPing:346	last10Avg:26.9	last10Max:152	pingsOver100:345	percentageOfPingsOver100:7.1%	timeout:5	packetLoss:0.1%
time:1599759938.7504292	IP:8.8.8.8	totalPings:4900	avgPing:39.2	maxPing:346	last10Avg:17.8	last10Max:59	pingsOver100:345	percentageOfPingsOver100:7.0%	timeout:5	packetLoss:0.1%
time:1599759940.4437153	IP:8.8.8.8	totalPings:4950	avgPing:39.0	maxPing:346	last10Avg:18.4	last10Max:56	pingsOver100:345	percentageOfPingsOver100:7.0%	timeout:5	packetLoss:0.1%
time:1599759942.2185276	IP:8.8.8.8	totalPings:5000	avgPing:38.8	maxPing:346	last10Avg:20.2	last10Max:93	pingsOver100:345	percentageOfPingsOver100:6.9%	timeout:5	packetLoss:0.1%
time:1599759943.839451	IP:8.8.8.8	totalPings:5050	avgPing:38.6	maxPing:346	last10Avg:17.2	last10Max:55	pingsOver100:345	percentageOfPingsOver100:6.8%	timeout:5	packetLoss:0.1%
time:1599759945.7633507	IP:8.8.8.8	totalPings:5100	avgPing:38.5	maxPing:346	last10Avg:23.5	last10Max:98	pingsOver100:345	percentageOfPingsOver100:6.8%	timeout:5	packetLoss:0.1%
time:1599759947.760073	IP:8.8.8.8	totalPings:5150	avgPing:38.3	maxPing:346	last10Avg:25.2	last10Max:103	pingsOver100:346	percentageOfPingsOver100:6.7%	timeout:5	packetLoss:0.1%
time:1599759949.4980705	IP:8.8.8.8	totalPings:5200	avgPing:38.2	maxPing:346	last10Avg:20.0	last10Max:63	pingsOver100:346	percentageOfPingsOver100:6.7%	timeout:5	packetLoss:0.1%
time:1599759951.2912612	IP:8.8.8.8	totalPings:5250	avgPing:38.0	maxPing:346	last10Avg:21.0	last10Max:102	pingsOver100:347	percentageOfPingsOver100:6.6%	timeout:5	packetLoss:0.1%
time:1599759953.630849	IP:8.8.8.8	totalPings:5300	avgPing:37.9	maxPing:346	last10Avg:31.9	last10Max:142	pingsOver100:350	percentageOfPingsOver100:6.6%	timeout:5	packetLoss:0.1%
time:1599759955.35985	IP:8.8.8.8	totalPings:5350	avgPing:37.8	maxPing:346	last10Avg:19.7	last10Max:54	pingsOver100:350	percentageOfPingsOver100:6.5%	timeout:5	packetLoss:0.1%
time:1599759957.2413626	IP:8.8.8.8	totalPings:5400	avgPing:37.6	maxPing:346	last10Avg:22.9	last10Max:88	pingsOver100:350	percentageOfPingsOver100:6.5%	timeout:5	packetLoss:0.1%
time:1599759959.4638083	IP:8.8.8.8	totalPings:5450	avgPing:37.6	maxPing:346	last10Avg:29.6	last10Max:132	pingsOver100:353	percentageOfPingsOver100:6.5%	timeout:5	packetLoss:0.1%
time:1599759961.220506	IP:8.8.8.8	totalPings:5500	avgPing:37.4	maxPing:346	last10Avg:19.6	last10Max:60	pingsOver100:353	percentageOfPingsOver100:6.4%	timeout:5	packetLoss:0.1%
